YEAR,MONTH,DAY,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,ARRIVAL_DELAY,DISTANCE,AIR_TIME,CANCELLED,DIVERTED,TAXI_OUT,TAXI_IN,FLIGHT_NUMBER
2015,11,6,SW,DEN,DEN,25,86,2902,211,0,0,6,23,5717
2015,5,27,DL,ORD,LAX,13,58,2000,110,0,0,12,24,1337
2015,2,23,JB,LAX,ATL,70,25,1071,177,1,0,5,15,8364
2014,7,27,AA,ORD,LAX,68,72,402,112,0,0,28,12,3521
2014,5,19,UA,LAX,DEN,112,114,442,116,0,0,18,14,3121
2015,10,13,AA,LAX,LAX,26,132,2456,271,0,0,10,24,1441
2015,3,16,UA,ATL,DEN,75,141,614,153,0,0,6,11,7554
2015,7,12,AA,DEN,DEN,118,16,672,93,0,0,26,23,3472
2014,12,19,UA,ATL,DEN,16,42,1118,169,0,0,19,11,5257
2015,3,23,DL,ORD,DFW,33,102,1424,32,0,0,20,6,6505
2015,6,19,DL,DFW,DEN,9,120,2144,157,0,0,6,24,2492
2014,4,7,DL,DEN,ORD,103,55,565,132,0,0,26,6,154
2014,12,18,JB,ORD,DFW,56,-2,2034,40,1,0,28,7,7105
2014,10,24,UA,ORD,DEN,38,115,2403,271,1,0,6,17,2748
2014,2,14,AA,ATL,DEN,38,3,2064,165,0,0,28,6,9851
2014,9,25,JB,DFW,DFW,-4,8,935,247,0,0,12,5,8140
2014,6,14,UA,LAX,DFW,18,50,1120,124,0,0,21,11,9474
2015,5,22,JB,DFW,ATL,-5,8,1815,228,0,0,7,10,4244
2015,5,16,SW,DEN,ATL,21,66,676,255,0,0,19,23,4852
2014,8,18,JB,DFW,ATL,101,110,1729,169,0,0,21,10,9600
2015,5,28,SW,LAX,DEN,1,37,1931,242,0,0,17,24,7131
2014,8,9,JB,DEN,ATL,114,12,284,151,0,0,28,23,7272
2015,8,28,AA,LAX,LAX,-7,-10,1417,158,0,0,18,18,4239
2014,1,21,SW,ORD,DFW,37,55,1716,42,1,0,6,6,3628
2014,4,4,SW,LAX,DFW,73,98,1232,124,0,0,7,23,8285
2015,9,7,SW,LAX,ATL,41,2,1302,264,0,0,26,12,3155
2015,2,27,DL,ORD,DFW,37,139,944,235,0,0,19,10,5537
2014,11,11,UA,LAX,LAX,58,28,2585,168,1,0,6,10,5596
2014,4,6,UA,ATL,DFW,86,120,1867,91,0,0,23,24,3787
2014,4,20,JB,ATL,ORD,16,-10,1057,54,0,0,28,12,9475
2014,1,12,UA,DFW,LAX,-5,114,601,168,0,1,7,20,8924
2014,10,12,JB,LAX,DEN,81,18,2062,63,0,0,24,11,1323
2014,10,12,SW,LAX,ATL,67,9,666,38,0,0,22,8,4413
2015,7,27,UA,DFW,DFW,11,36,655,133,0,0,5,21,5989
2015,12,14,JB,ATL,ATL,113,82,1961,41,0,0,15,13,8079
2015,1,10,SW,LAX,ATL,49,145,2961,169,0,0,18,15,8790
2015,5,2,DL,ATL,ATL,112,39,2608,190,0,0,11,15,3712
2015,8,20,AA,LAX,DFW,76,79,842,107,0,0,11,24,178
2014,4,12,UA,ORD,DFW,90,17,1211,118,0,0,14,13,7757
2014,5,17,SW,ATL,ATL,80,29,239,195,0,0,25,11,8392
2015,11,8,AA,ORD,DEN,-9,109,2779,71,1,0,26,18,3984
2014,10,20,AA,DFW,ATL,101,133,1488,106,0,0,28,15,4893
2015,12,2,JB,DEN,ATL,57,103,1788,269,0,0,24,11,7511
2015,3,21,DL,ORD,ATL,59,102,839,279,0,0,17,6,1285
2014,5,12,JB,ORD,DFW,97,2,1783,118,0,0,26,9,541
2014,12,28,DL,ATL,ORD,109,51,2174,290,0,0,20,16,7104
2015,3,13,AA,DFW,DEN,7,134,1743,68,0,0,8,9,5381
2015,4,1,AA,LAX,DFW,107,-5,628,37,0,0,20,18,3736
2015,11,18,UA,ATL,DFW,16,95,901,297,0,0,18,16,7116
2015,3,14,AA,DEN,ATL,44,65,458,189,0,0,9,16,6315
2014,5,24,JB,LAX,DEN,54,-3,2759,296,0,0,13,5,2140
2015,2,12,JB,DFW,DEN,84,54,2437,267,0,0,15,10,9934
2014,9,20,AA,DEN,ORD,42,122,952,158,0,0,21,23,3937
2015,3,25,AA,ORD,LAX,58,120,2246,125,0,0,25,9,5772
2015,10,26,DL,DEN,LAX,104,48,2097,269,0,0,13,23,4881
2014,1,4,AA,ATL,ORD,75,144,1880,253,0,0,21,23,4154
2014,5,14,AA,LAX,ATL,88,48,1474,254,0,0,23,24,9476
2014,4,18,JB,LAX,DEN,109,23,1435,195,0,0,10,13,1167
2014,2,24,JB,ORD,ATL,34,130,540,129,0,0,14,13,9346
2014,12,26,JB,DFW,LAX,84,69,1099,216,0,1,19,17,4451
2015,12,4,UA,LAX,ATL,41,142,1400,153,0,0,19,14,6534
2015,8,8,DL,ORD,ORD,115,14,1273,271,0,0,19,20,7483
2015,9,18,DL,DFW,DEN,61,91,561,221,0,0,21,8,9020
2014,6,4,AA,DFW,ATL,19,37,2335,280,0,0,23,20,4442
2014,8,27,AA,DFW,LAX,29,131,2939,76,0,0,20,5,7265
2014,2,27,SW,DEN,LAX,111,45,233,206,0,0,19,14,6599
2015,11,1,JB,LAX,ORD,37,143,795,205,0,0,19,8,2705
2014,6,24,DL,DFW,DFW,33,38,1797,185,0,1,13,5,1192
2015,1,6,SW,DFW,DEN,81,82,1345,101,0,0,7,19,6504
2015,10,13,UA,LAX,DFW,2,102,1448,269,0,0,14,23,5580
2015,3,2,UA,DFW,DFW,-9,146,263,272,0,0,26,15,2056
2014,7,19,JB,DEN,DEN,27,63,852,101,0,0,14,10,8186
2015,12,12,DL,ORD,DFW,32,20,265,198,0,0,6,15,5935
2015,1,22,SW,DEN,DEN,39,68,2865,59,1,1,5,7,1649
2015,6,26,AA,ORD,DFW,69,7,2550,64,0,0,24,12,5836
2014,7,14,JB,LAX,ORD,47,53,1652,294,0,0,20,13,773
2015,3,9,JB,LAX,DEN,-10,119,1225,188,0,0,15,11,6974
2014,11,10,JB,ORD,DFW,22,126,1570,261,0,0,7,12,3130
2014,8,7,AA,ORD,ATL,116,125,2587,262,0,0,18,21,6144
2015,8,9,JB,LAX,LAX,-7,56,2409,123,0,0,20,16,2786
2015,5,15,SW,DEN,ORD,50,40,356,87,0,0,14,20,8209
2014,11,26,AA,DFW,LAX,90,29,1695,244,0,0,19,15,8762
2015,2,20,UA,ATL,DFW,41,11,1826,209,0,0,16,19,9102
2014,2,15,UA,ATL,ATL,106,24,2225,119,0,0,19,9,3290
2014,5,24,JB,DEN,DEN,72,22,724,267,0,0,21,13,6686
2014,4,11,AA,LAX,LAX,35,-10,1107,211,0,0,15,18,6091
2015,12,18,SW,ATL,DFW,48,99,2969,242,0,0,25,11,8011
2014,4,2,DL,ORD,ORD,53,-6,538,102,0,0,14,20,5409
2014,5,28,SW,ATL,ORD,81,114,1946,157,0,0,24,7,6405
2015,1,20,AA,LAX,ORD,87,130,638,50,0,0,8,6,3308
2015,7,19,AA,ORD,DFW,102,42,2453,289,0,1,20,6,5899
2014,3,24,SW,LAX,ORD,65,54,436,43,0,0,22,23,5359
2014,10,2,AA,DEN,DEN,20,139,2911,265,0,0,7,16,1087
2014,10,20,JB,ATL,ATL,101,16,2609,105,0,0,13,20,6342
2015,8,13,JB,LAX,LAX,39,23,2483,118,1,0,23,9,8518
2014,9,25,JB,DEN,ATL,33,39,1677,263,0,0,7,12,5572
2014,8,25,UA,DEN,LAX,119,16,1322,253,0,0,8,11,7920
2015,11,4,AA,LAX,DEN,70,43,1949,139,0,0,11,12,8592
2015,12,3,JB,ORD,ORD,-3,65,962,45,0,0,6,14,4913
2014,2,15,AA,DFW,DEN,71,127,2802,214,0,0,26,17,1723
2015,7,12,DL,DFW,DFW,119,17,227,139,0,0,19,12,5016
2014,12,28,JB,LAX,ATL,71,-10,1582,287,0,0,14,14,9755
2014,4,1,DL,DEN,DEN,97,42,2710,254,0,0,15,7,5480
2015,5,28,DL,ATL,ORD,53,110,2861,124,0,1,26,16,4938
2014,11,11,DL,DEN,DEN,101,10,454,115,0,0,6,23,3880
2014,10,17,UA,LAX,LAX,0,59,1930,129,0,0,27,21,4386
2015,5,8,UA,ATL,ORD,42,25,1868,126,0,0,25,8,2783
2014,11,14,SW,ORD,DEN,54,59,2083,262,0,0,8,24,4641
2015,9,25,UA,LAX,DFW,110,77,1401,144,0,0,22,16,2334
2014,12,25,UA,DEN,ORD,82,53,2412,33,0,0,10,7,3723
2015,2,5,UA,LAX,ATL,45,95,232,227,0,0,23,16,5606
2015,2,15,DL,DFW,ORD,78,0,972,296,0,0,11,22,9416
2015,3,2,DL,ORD,LAX,36,66,2619,191,0,0,10,7,4381
2015,5,28,DL,DEN,ORD,8,38,1949,276,0,0,7,11,1206
2015,12,7,DL,LAX,ATL,119,25,273,257,0,0,16,13,3185
2015,4,13,AA,LAX,DFW,17,85,2211,248,0,0,26,22,1641
2014,10,20,SW,DFW,DFW,9,144,2947,120,0,0,29,9,7487
2014,10,11,DL,DFW,ATL,56,23,1033,284,0,1,17,9,472
2015,12,14,SW,ORD,DEN,64,134,1172,266,0,0,20,13,6565
2014,9,10,UA,DEN,LAX,-5,109,1333,160,0,0,23,20,1777
2015,3,4,SW,ATL,LAX,44,19,2943,73,0,0,12,8,6732
2015,1,20,UA,LAX,ATL,97,78,1299,272,0,0,23,9,422
2014,5,15,DL,LAX,ORD,11,37,621,35,0,0,15,11,1641
2015,8,26,UA,ORD,DFW,104,140,2511,30,0,0,16,16,3943
2014,1,3,DL,ORD,DFW,56,110,1550,215,1,0,10,23,8955
2015,1,11,DL,ORD,DFW,-2,77,2131,225,0,0,14,7,9132
2015,6,20,SW,ORD,DEN,53,135,2711,204,0,0,8,21,3306
2014,7,18,JB,ORD,DFW,22,31,1128,47,1,0,29,20,5305
2015,8,25,DL,LAX,DEN,114,24,2896,68,0,1,10,24,3985
2015,8,23,JB,DEN,ATL,18,14,2026,293,1,0,6,9,8736
2015,3,17,DL,LAX,ORD,10,139,1572,46,0,0,18,5,5515
2014,4,21,DL,ATL,DFW,54,73,1287,272,0,0,6,6,1415
2014,9,14,SW,DEN,ATL,0,76,1792,72,0,0,21,13,2911
2014,11,15,AA,DFW,DEN,86,143,1608,243,0,0,9,6,9933
2014,5,18,DL,DEN,LAX,31,111,2313,273,0,0,6,13,6514
2014,11,3,AA,ORD,LAX,17,65,2096,167,0,0,16,9,3181
2015,9,13,UA,LAX,DEN,118,96,2063,255,0,0,9,21,9857
2014,12,3,JB,DEN,DFW,104,94,504,167,0,0,23,7,5055
2014,5,7,UA,ORD,DEN,56,4,1813,87,0,0,27,20,7864
2015,5,19,DL,LAX,DEN,112,1,2602,187,0,0,19,9,7112
2015,9,23,SW,LAX,DFW,112,16,1677,239,0,0,24,10,1324
2014,6,28,UA,DFW,ATL,94,63,1125,126,0,0,9,20,3012
2015,3,27,AA,ATL,ORD,50,43,2555,152,0,0,19,22,2984
2015,12,24,UA,DEN,LAX,114,22,448,241,0,0,25,9,642
2015,5,18,DL,LAX,ATL,116,34,1369,201,0,0,25,6,5448
2014,1,17,AA,DFW,DFW,39,23,516,32,1,0,7,21,340
2015,9,28,SW,ORD,LAX,62,14,2676,104,0,0,20,17,1902
2015,10,22,JB,DFW,ATL,95,5,1952,185,0,0,17,20,5427
2014,10,27,AA,LAX,LAX,43,90,519,128,1,0,29,8,8822
2015,11,9,UA,ATL,DFW,21,137,2011,113,0,1,29,11,5342
2015,7,14,SW,DFW,DEN,115,62,1478,204,0,0,16,22,1142
2014,1,22,AA,ORD,ATL,28,22,1411,147,0,0,23,15,8850
2014,11,8,SW,ORD,DEN,36,118,1880,164,1,0,26,13,3907
2014,11,14,UA,DFW,ORD,104,135,1195,93,1,0,17,19,8047
2015,4,5,UA,ORD,ATL,71,43,752,164,0,0,12,21,4095
2014,2,24,SW,DEN,LAX,76,19,2151,179,0,0,7,16,7408
2014,3,20,UA,ORD,ORD,54,16,404,274,0,0,13,11,6172
2015,4,14,AA,DFW,LAX,0,120,519,194,0,0,16,19,5528
2015,12,28,SW,ORD,DEN,97,146,1173,192,0,0,10,5,9186
2015,2,12,JB,ORD,ORD,47,71,2919,178,0,0,24,20,429
2015,10,22,DL,DFW,ATL,37,118,2976,112,0,0,25,19,7236
2015,1,8,DL,DEN,LAX,82,6,2001,86,0,0,21,13,5294
2014,11,1,SW,ORD,ATL,71,116,1678,110,0,0,27,8,9670
2014,4,16,UA,ATL,DEN,58,102,941,200,0,0,28,23,1551
2014,9,22,AA,DEN,DFW,76,148,457,170,0,0,12,9,4009
2015,11,8,JB,ATL,LAX,64,65,1079,109,0,0,18,5,7476
2014,11,5,AA,ORD,ATL,13,73,866,179,0,0,13,24,6600
2015,9,3,UA,ATL,DEN,96,20,221,223,0,0,22,20,5459
2015,12,13,JB,LAX,DEN,119,1,953,53,0,0,14,15,449
2014,9,28,DL,DEN,ORD,85,143,1037,171,0,0,9,17,3714
2014,3,5,AA,LAX,DEN,13,57,2097,163,0,0,22,14,4190
2015,1,3,AA,DFW,ORD,44,85,976,230,1,1,23,15,4667
2015,1,22,DL,LAX,LAX,111,77,2785,281,0,0,20,23,869
2014,3,14,AA,DEN,ATL,78,45,209,59,0,0,27,16,9386
2014,10,6,DL,LAX,ORD,103,97,1220,190,0,0,10,23,7045
2015,8,21,SW,ATL,ORD,29,92,2822,186,0,0,11,16,9613
2015,4,7,DL,DFW,ATL,69,128,377,59,0,0,5,12,9412
2015,11,23,DL,ORD,DEN,102,19,1716,180,0,0,26,23,4075
2015,8,6,SW,DEN,DFW,99,101,2251,30,0,0,28,8,5472
2014,7,14,SW,LAX,DEN,58,52,2024,295,0,0,27,10,9136
2014,8,22,UA,ATL,LAX,114,3,319,121,0,0,16,8,3222
2015,2,4,UA,LAX,LAX,118,141,1841,103,0,0,23,23,3804
2015,8,20,JB,DEN,ATL,33,101,2484,96,0,0,6,10,1224
2014,9,19,DL,DFW,DEN,32,63,1113,65,0,1,19,15,9426
2015,10,10,JB,LAX,LAX,36,40,1766,31,0,0,11,19,4803
2015,11,23,SW,ORD,DFW,48,114,1219,74,0,0,25,22,2251
2015,6,13,DL,DEN,DFW,75,125,2291,108,0,0,22,14,3009
2015,3,12,DL,ORD,DEN,37,-3,2712,250,0,1,24,18,4426
2015,7,14,DL,DEN,LAX,54,91,2210,91,0,0,10,9,8008
2015,9,13,SW,DEN,DEN,59,-6,1367,167,0,0,29,9,4375
2014,8,19,AA,LAX,ORD,13,34,935,32,0,0,21,23,3746
2015,8,9,JB,ATL,LAX,8,84,2686,246,1,0,25,19,9330
2014,11,16,UA,LAX,ORD,35,103,2255,30,0,0,10,7,9585
2014,7,9,UA,LAX,ATL,97,116,904,47,0,0,26,21,1074
2014,5,6,AA,DEN,ORD,-9,25,1782,142,0,0,7,17,7678
2015,2,14,DL,DFW,LAX,111,143,297,223,0,0,12,17,500
2015,5,28,UA,ATL,LAX,90,2,563,43,0,0,10,12,2845
2015,5,7,SW,DEN,ATL,16,76,1123,66,0,0,24,11,3516
2014,2,19,DL,LAX,DFW,93,33,452,100,0,1,17,19,6964
2014,11,3,SW,ORD,ATL,45,105,2837,297,0,1,17,13,8984
2015,10,15,JB,DEN,LAX,21,64,233,34,0,0,13,21,9499
2015,1,12,DL,DEN,LAX,75,33,661,298,0,0,5,22,4211
2014,5,1,SW,DEN,LAX,88,138,1806,177,0,0,5,20,3715
2014,6,11,AA,LAX,ORD,96,79,308,131,0,1,29,6,2143
2014,7,22,AA,ORD,LAX,80,143,2820,190,1,0,19,11,5100
2015,11,3,UA,ATL,ATL,13,51,1584,73,0,0,8,20,6177
2014,2,17,JB,ORD,ORD,14,100,1260,268,0,0,18,16,2802
2014,6,13,DL,ATL,ATL,94,63,298,172,0,0,12,23,5113
2014,12,8,JB,LAX,DFW,101,32,1206,122,0,0,9,7,475
2015,8,13,JB,DEN,LAX,104,45,599,42,0,0,18,15,9268
2015,6,8,JB,ATL,ATL,35,38,2992,162,0,0,16,17,4828
2015,3,8,DL,DEN,DFW,59,132,1694,195,0,0,6,22,9652
2014,3,24,JB,DEN,DFW,108,84,340,235,1,0,7,12,3677
2014,11,13,UA,ORD,LAX,26,129,2353,201,0,0,13,13,3905
2014,7,12,AA,LAX,DEN,9,69,2980,48,0,0,26,11,4392
2014,2,5,DL,DEN,DFW,65,141,2273,292,0,0,8,14,9888
2015,3,13,UA,LAX,ORD,71,19,1216,254,0,0,10,13,2452
2014,7,23,UA,DEN,LAX,44,63,893,155,0,0,19,12,1347
2014,9,12,SW,DEN,ORD,-3,6,2701,221,0,0,25,8,9726
2015,1,19,UA,LAX,DEN,95,47,2802,240,0,0,15,8,3503
2014,5,10,JB,ORD,LAX,-4,64,2358,166,0,0,7,9,2253
2014,2,15,AA,LAX,ORD,58,134,2678,124,0,0,24,7,2319
2014,12,2,JB,ORD,LAX,105,94,707,88,0,0,17,11,1576
2015,5,6,JB,ORD,DEN,80,4,947,163,0,0,12,21,9350
2014,6,16,UA,ATL,DFW,115,144,1104,256,1,0,21,9,4861
2015,8,1,DL,LAX,DFW,98,107,954,45,1,0,26,12,3251
2014,7,2,DL,ORD,DEN,58,2,2533,96,1,0,28,16,2275
2015,5,23,AA,DEN,ATL,75,24,741,281,0,0,24,17,2724
2015,11,25,SW,LAX,DEN,54,77,2082,233,0,0,5,11,5732
2015,5,23,JB,LAX,DFW,77,145,489,88,0,0,28,18,3928
2014,2,15,DL,ORD,ORD,9,7,2387,66,0,0,16,14,1548
2014,6,26,UA,DFW,LAX,75,3,937,136,0,0,24,10,9487
2015,3,16,JB,ATL,ORD,41,140,581,199,0,0,13,20,3683
2015,6,8,JB,ORD,DEN,71,15,418,97,0,1,18,14,575
2014,3,14,SW,ATL,ORD,-10,141,918,250,0,0,10,15,1432
2015,2,24,JB,DFW,DFW,44,25,2351,139,0,0,8,12,4197
2014,8,10,SW,ATL,LAX,21,128,2647,45,0,0,7,22,9804
2014,4,15,DL,ATL,ATL,106,124,1050,108,1,0,16,14,2661
2015,5,3,DL,DFW,ATL,-8,35,1422,253,0,0,9,10,7469
2015,9,6,JB,DFW,DFW,79,134,1430,271,0,0,9,22,6321
2014,4,2,JB,DEN,DEN,37,98,2512,298,0,0,12,17,2662
2014,1,9,SW,ATL,DFW,31,27,430,143,0,0,15,15,9008
2014,11,7,UA,DFW,DEN,7,45,2174,261,0,0,23,13,9646
2015,6,19,JB,DEN,ORD,102,119,2835,260,0,0,20,12,1291
2014,11,6,SW,DFW,DEN,68,124,404,224,0,0,5,24,2894
2015,11,26,AA,LAX,ATL,110,49,355,270,0,0,6,19,9291
2015,5,1,SW,LAX,ORD,107,148,1979,212,0,0,20,23,2337
2014,10,23,JB,DFW,DEN,11,10,1948,101,0,0,13,17,1909
2015,3,14,JB,ORD,ATL,-8,141,281,243,0,0,5,13,6516
2015,11,25,AA,DFW,DFW,28,5,2879,285,0,0,7,20,9904
2015,11,21,DL,DFW,DEN,51,4,315,61,0,0,8,12,1198
2015,5,25,DL,DEN,LAX,1,123,315,149,0,0,12,21,6017
2014,8,8,AA,ORD,ATL,109,51,986,237,0,1,25,6,9464
2014,1,8,JB,ORD,DEN,36,92,1859,84,0,0,24,5,9751
2015,4,6,SW,LAX,LAX,84,107,1603,96,0,0,14,21,815
2015,3,15,UA,ORD,LAX,73,24,2295,177,0,1,21,13,1971
2015,4,19,AA,ORD,ORD,50,51,2323,188,0,0,22,5,3423
2015,2,20,AA,DFW,ATL,7,147,760,146,0,0,21,16,958
2015,2,17,SW,ORD,DEN,17,3,1690,34,0,0,6,20,7197
2014,2,27,UA,ORD,DFW,85,92,988,165,0,0,5,10,4820
2014,3,6,UA,DEN,ORD,1,133,732,279,1,0,23,16,3938
2014,12,7,JB,ATL,ORD,88,106,2581,38,0,0,14,24,3562
2014,9,28,AA,DEN,ORD,8,31,1099,164,1,1,22,13,1812
2015,5,10,SW,DEN,ORD,16,23,781,138,0,0,22,12,4649
2015,4,9,DL,DFW,ATL,21,119,1030,292,1,0,18,11,8936
2014,4,5,DL,ATL,DFW,-8,114,1831,248,0,0,22,14,4679
2014,3,2,DL,DFW,ORD,113,134,2316,156,0,0,15,17,2873
2014,9,13,SW,LAX,DEN,3,81,2001,263,0,0,6,19,9665
2015,11,23,DL,ATL,ATL,31,26,1304,94,0,0,24,15,6137
2015,10,11,JB,LAX,ATL,115,16,1254,211,0,0,28,10,8932
2015,1,11,UA,ORD,LAX,97,109,2791,250,1,0,22,16,1856
2014,6,28,DL,ORD,DEN,64,115,1561,295,0,0,18,16,3773
2014,4,23,SW,DEN,DEN,57,115,2262,181,1,0,5,21,3113
2015,8,27,SW,ORD,LAX,10,59,1126,41,0,0,12,22,1970
2015,7,15,DL,LAX,DFW,75,2,1039,258,0,0,20,13,1422
2015,3,14,UA,LAX,ORD,101,127,2074,284,0,0,28,18,9443
2014,5,21,UA,ATL,ORD,-7,18,598,195,0,0,28,8,3990
2015,11,11,JB,ATL,DEN,-6,43,2069,121,0,1,18,12,9286
2015,11,13,JB,ORD,DEN,111,-10,940,112,0,0,29,24,3570
2014,4,28,DL,DFW,DFW,43,108,1101,241,0,0,27,16,8603
2015,4,18,JB,DFW,DFW,54,-1,1849,91,0,0,14,11,1728
2015,10,7,DL,DFW,ORD,99,143,1917,154,0,0,19,11,8460
2015,8,17,JB,DFW,LAX,118,84,2092,122,0,0,23,11,3174
2015,9,11,JB,DFW,LAX,111,89,1969,243,1,0,19,20,7752
2014,11,22,SW,ORD,ORD,-8,139,643,101,0,0,7,15,4061
2015,4,6,AA,LAX,ATL,34,39,292,279,0,0,6,8,6383
2014,12,14,DL,DEN,LAX,83,26,1209,82,0,0,8,8,4141
2015,2,6,DL,ATL,ORD,16,15,568,238,0,0,6,12,9707
2014,1,14,DL,LAX,ATL,47,136,1932,195,1,0,27,16,952
2015,10,19,SW,DEN,DEN,93,146,686,199,0,0,20,17,5024
2015,4,3,JB,ATL,DFW,55,26,2889,141,0,0,13,22,5074
2014,8,17,DL,ORD,DEN,105,105,2357,171,0,0,15,18,5643
2015,5,20,DL,DEN,LAX,11,-10,2677,83,0,0,24,9,881
2015,2,7,JB,DFW,ORD,101,148,1700,261,0,0,9,16,1205
2014,11,17,UA,ATL,DFW,119,64,1772,210,0,0,18,20,6833
2015,4,26,DL,DFW,DEN,52,116,734,202,1,0,27,11,2556
2015,4,10,DL,LAX,ORD,77,40,2447,221,0,0,24,6,9457
2015,10,18,AA,ORD,ORD,72,35,929,160,0,0,7,14,6883
2015,5,26,DL,DFW,LAX,38,109,2623,161,0,0,11,23,2275
2015,2,18,SW,DFW,DFW,79,106,554,149,0,0,6,21,2316
2014,7,21,UA,ATL,LAX,44,63,462,141,0,0,11,9,9036
2014,5,27,UA,DFW,ORD,26,19,500,153,0,1,23,13,2945
2015,4,13,JB,LAX,ATL,36,140,2914,110,0,0,5,24,4783
2015,8,8,DL,DFW,ATL,105,31,2198,164,0,0,23,11,1838
2014,2,5,UA,LAX,LAX,88,135,820,246,0,0,22,7,533
2014,1,1,SW,ORD,DEN,106,137,1074,187,1,0,25,20,6634
2014,6,17,AA,ORD,ORD,31,26,2590,176,0,0,24,21,5718
2014,10,5,AA,DFW,DFW,92,45,2669,299,0,0,17,11,2375
2014,10,16,AA,ATL,DFW,38,4,665,243,0,0,11,19,5029
2014,8,18,UA,ORD,DEN,86,48,1416,155,0,0,20,19,316
2015,7,28,SW,DFW,DFW,6,1,620,268,0,0,12,21,2962
2015,9,3,AA,ORD,LAX,18,104,308,176,0,0,26,15,3552
2015,1,18,UA,ORD,DFW,100,35,590,231,0,0,28,23,3227
2015,3,9,SW,ORD,ORD,94,140,2376,253,0,0,9,12,8801
2015,9,21,JB,DEN,LAX,112,30,2342,163,0,0,15,13,9425
2014,5,14,UA,DFW,ATL,16,36,1465,153,0,0,11,15,8518
2014,6,17,UA,LAX,ATL,103,109,1859,31,0,0,5,9,3573
2014,11,19,AA,DFW,DFW,40,55,631,59,0,0,19,15,7616
2014,7,15,JB,ORD,DEN,5,64,954,243,0,0,16,11,7993
2014,3,8,AA,ORD,ATL,96,123,876,85,0,0,22,15,7601
2014,7,4,DL,DFW,ATL,105,16,527,248,0,0,8,24,562
2015,3,24,JB,DEN,ORD,76,0,2673,253,1,0,26,9,1725
2015,6,15,SW,ORD,DEN,28,22,2851,81,0,0,19,21,2375
2014,8,17,SW,ATL,ATL,25,37,1239,250,0,0,7,20,3283
2015,7,24,DL,ORD,LAX,45,148,2798,117,0,0,25,15,5692
2014,5,26,UA,ATL,ORD,1,40,218,243,0,0,18,15,8030
2015,12,25,UA,DFW,LAX,119,4,550,249,0,1,28,7,7729
2014,6,11,JB,DEN,ORD,115,-7,1535,62,0,0,10,13,6223
2014,4,12,AA,DEN,ORD,75,28,862,183,0,0,6,8,1572
2015,2,14,AA,ATL,ORD,63,118,954,165,0,0,13,14,3970
2014,7,7,AA,ORD,ORD,107,105,1315,159,1,0,20,16,5218
2015,4,3,SW,ORD,DFW,73,51,1574,103,1,0,29,21,841
2015,6,11,DL,DEN,ORD,29,97,1406,70,0,0,21,22,2899
2014,10,2,AA,ATL,DEN,92,67,2134,204,0,0,17,9,2501
2014,12,17,JB,DEN,DFW,0,11,1413,187,0,0,9,20,5255
2014,2,10,DL,ATL,DEN,70,-6,661,183,0,0,16,23,5228
2015,2,26,UA,ORD,DFW,-8,88,2336,73,0,0,13,15,9566
2015,6,23,JB,DEN,ORD,61,117,1825,215,1,0,19,15,9090
2014,8,1,AA,ATL,LAX,37,23,368,68,0,0,17,11,3401
2014,1,22,DL,ATL,ORD,54,67,1085,59,0,0,7,23,1825
2014,10,13,DL,DFW,DFW,108,141,2753,35,0,0,22,12,1732
2014,7,14,UA,ATL,ORD,86,43,2927,135,0,0,14,21,9019
2014,6,17,DL,ATL,LAX,86,137,2768,45,0,0,23,17,6249
2014,5,10,UA,LAX,DFW,30,122,2839,37,0,0,29,21,4656
2014,10,20,SW,DEN,ORD,112,8,320,97,0,0,26,23,4059
2015,12,15,AA,DEN,ATL,60,7,1966,207,0,1,27,22,9171
2015,8,21,JB,ORD,DEN,9,144,652,104,0,0,7,21,1041
2014,1,17,UA,LAX,ATL,55,106,2827,272,0,0,10,19,6952
2014,5,13,JB,ATL,LAX,69,21,262,70,0,1,21,16,7614
2015,12,8,UA,ATL,DFW,86,47,2581,236,0,0,23,9,3990
2014,6,7,JB,LAX,DEN,73,58,1325,171,1,0,16,10,275
2015,4,17,UA,ORD,DEN,118,30,910,272,0,0,24,24,8773
2015,10,5,AA,ORD,DFW,45,45,2917,171,0,0,25,17,7196
2014,11,4,DL,ORD,DEN,40,148,943,57,0,0,9,5,9192
2015,12,17,DL,ATL,ATL,73,62,2227,125,0,0,25,23,9153
2015,10,4,DL,ORD,LAX,85,49,1980,119,0,0,19,22,1256
2014,2,20,UA,ORD,ATL,-5,111,2055,265,0,1,5,17,8136
2014,8,22,UA,ORD,ATL,92,16,593,284,0,0,29,18,4825
2015,5,20,UA,ATL,ORD,17,100,2398,172,1,0,27,12,8882
2014,10,21,SW,ATL,ATL,11,149,2856,176,1,0,19,5,6229
2015,6,11,SW,ATL,LAX,2,16,2580,152,0,0,24,7,4782
2015,9,10,SW,LAX,DEN,104,42,2491,97,0,0,11,24,3793
2015,2,27,SW,DFW,LAX,66,57,1705,105,0,0,20,18,7162
2015,5,3,JB,ORD,ATL,51,85,2885,47,0,1,18,5,236
2015,12,16,JB,DFW,LAX,69,129,2749,164,0,0,29,21,923
2015,1,13,AA,ORD,DFW,56,61,1678,107,0,0,8,22,8642
2014,3,7,SW,LAX,DFW,82,-1,2329,199,0,0,13,15,9204
